22.4	3
22.4	10
22.4	12
22.4	19
22.4	20
22.4	22
22.4	34
22.4	43
22.4	44
22.5	5
22.5	21
22.5	24
22.8	41
23	16
23.3	32
23.4	27
23.6	26
23.6	31
23.6	38
23.6	45
23.6	48
23.6	49
23.7	2
23.7	7
23.7	14
23.7	17
23.7	18
23.7	33
23.7	36
23.7	46
23.8	1
23.8	6
23.8	8
23.8	9
23.8	11
23.8	13
23.8	23
23.8	29
23.8	35
23.8	37
23.8	39
23.8	42
23.9	4
23.9	15
24.4	28
24.5	30
24.6	0
24.6	40
24.7	25
24.8	12
24.8	20
24.8	34
24.8	44
24.8	47
24.9	3
24.9	10
24.9	19
24.9	22
24.9	43
25	5
25	21
25	24
25.1	41
25.2	16
25.6	32
25.9	27
26	33
26	48
26.1	2
26.1	31
26.1	45
26.2	1
26.2	4
26.2	7
26.2	9
26.2	13
26.2	14
26.2	17
26.2	23
26.2	26
26.2	29
26.2	36
26.2	38
26.2	39
26.2	42
26.2	46
26.3	6
26.3	8
26.3	11
26.3	15
26.3	18
26.3	35
26.3	37
26.3	49
26.5	28
26.9	30
27	40
27.1	0
27.1	44
27.2	43
27.3	12
27.3	20
27.3	47
27.4	3
27.4	5
27.4	10
27.4	25
27.4	34
27.5	16
27.5	19
27.5	21
27.5	22
27.5	24
27.5	41
27.7	32
28.5	27
28.6	4
28.6	13
28.6	14
28.6	23
28.6	33
28.6	39
28.6	42
28.7	2
28.7	6
28.7	7
28.7	8
28.7	17
28.7	18
28.7	26
28.7	29
28.7	31
28.7	35
28.7	36
28.7	37
28.7	38
28.7	45
28.7	48
28.7	49
28.8	1
28.8	9
28.8	15
28.8	46
28.9	11
28.9	28
29.1	30
29.4	40
29.6	0
29.6	44
29.8	3
29.8	12
29.8	43
29.8	47
29.9	10
29.9	20
29.9	34
30	5
30	16
30	19
30	21
30	22
30	24
30	25
30	41
30.1	32
31	23
31	27
31.1	4
31.1	13
31.1	14
31.1	35
31.1	39
31.1	42
31.2	1
31.2	2
31.2	6
31.2	7
31.2	8
31.2	15
31.2	17
31.2	26
31.2	31
31.2	33
31.2	36
31.2	38
31.2	45
31.2	46
31.2	48
31.3	9
31.3	11
31.3	18
31.3	28
31.3	29
31.3	37
31.3	49
31.4	30
31.6	40
32.2	0
32.3	21
32.3	47
32.4	3
32.4	10
32.4	12
32.4	34
32.4	44
32.5	5
32.5	16
32.5	19
32.5	20
32.5	22
32.5	24
32.5	25
32.5	32
32.5	41
32.5	43
33.6	4
33.6	13
33.6	14
33.6	27
33.6	31
33.6	35
33.6	38
33.6	42
33.6	46
33.7	6
33.7	7
33.7	11
33.7	15
33.7	17
33.7	23
33.7	26
33.7	29
33.7	33
33.7	39
33.7	45
33.8	1
33.8	2
33.8	8
33.8	9
33.8	18
33.8	28
33.8	30
33.8	36
33.8	37
33.8	48
33.8	49
33.9	40
34.8	34
34.8	43
34.9	0
34.9	3
34.9	5
34.9	10
34.9	16
34.9	20
34.9	21
34.9	25
34.9	41
34.9	44
34.9	47
35	12
35	19
35	24
35	32
35.1	22
36	27
36.1	6
36.1	7
36.1	14
36.1	38
36.1	46
36.2	4
36.2	8
36.2	11
36.2	13
36.2	15
36.2	17
36.2	29
36.2	31
36.2	33
36.2	35
36.2	36
36.2	39
36.2	40
36.2	42
36.2	48
36.3	1
36.3	2
36.3	9
36.3	18
36.3	23
36.3	26
36.3	28
36.3	30
36.3	37
36.3	45
36.3	49
37.2	3
37.3	5
37.3	16
37.3	20
37.3	34
37.3	43
37.3	44
37.3	47
37.4	21
37.4	24
37.5	0
37.5	10
37.5	12
37.5	19
37.5	22
37.5	25
37.5	32
37.5	41
38.5	29
38.5	48
38.6	4
38.6	7
38.6	14
38.6	27
38.6	31
38.6	35
38.6	42
38.7	6
38.7	11
38.7	13
38.7	15
38.7	37
38.7	38
38.7	39
38.7	40
