233.4	43
233.6	9
233.6	27
233.9	1
234.4	20
236.3	17
236.9	21
237.4	45
237.6	24
237.6	26
237.7	42
238.3	40
238.7	29
238.9	37
238.9	49
239.6	19
240.4	10
241	30
243	2
243.1	25
243.2	35
243.3	7
243.4	22
243.8	44
244	23
244	47
245.5	11
245.7	46
246.7	39
247.2	34
247.3	38
247.4	3
247.9	32
248.1	27
248.6	13
248.8	4
249.5	40
249.6	36
249.7	31
250.1	33
250.2	16
250.6	9
251.4	48
251.9	1
251.9	43
252	8
252.2	12
252.4	18
253.3	5
254	17
254.1	6
254.3	41
255.2	28
255.3	14
256.9	20
257.1	0
257.6	45
258.1	42
258.3	15
258.4	30
258.7	49
258.9	26
259.1	19
259.1	37
260.4	29
261	7
261.1	2
261.9	10
262	11
262.1	12
262.2	24
262.2	25
262.3	38
262.4	47
263.4	46
264.5	23
264.9	34
265.1	4
265.7	13
266	22
266.1	33
266.4	31
266.4	39
266.4	44
266.6	32
267.9	3
270.7	16
271	24
271.5	35
271.6	21
272.1	27
272.2	6
272.8	38
273.3	36
274.5	5
274.7	8
275.5	15
275.7	12
275.9	37
276.2	43
276.9	41
277.9	30
278.2	25
278.4	28
278.7	17
278.7	20
278.9	9
279	42
279.2	26
279.9	18
280.1	40
280.2	19
280.3	1
280.4	49
280.5	11
281.3	7
281.9	47
282	48
282.7	34
282.8	0
283.1	45
283.4	2
283.5	24
283.6	14
283.6	46
283.8	10
284.8	13
285.2	33
285.5	23
285.7	32
288.8	35
288.8	44
289.2	4
289.6	3
289.6	16
289.6	43
289.7	31
290.4	29
290.5	27
290.7	22
291.2	39
291.4	8
291.4	21
291.5	1
292.3	15
292.4	38
293.1	20
293.2	36
293.8	6
297.5	49
297.6	9
298	19
298	41
298.2	5
298.5	12
298.5	42
298.8	46
299	28
299	37
299.6	11
299.7	34
299.8	25
300	7
302	14
302	17
303.4	0
303.4	40
303.6	45
303.8	26
303.9	24
304	33
304	43
304.1	10
304.5	13
304.7	2
304.8	3
307.7	18
307.9	48
308	8
308	23
308.2	16
308.6	32
308.7	22
309.1	4
309.3	29
309.5	31
309.7	30
310	1
310.4	15
310.6	38
313.2	25
313.3	44
313.7	27
314	36
314.1	46
314.4	21
314.4	47
315	35
315.5	41
317.1	37
317.9	11
318.8	19
319.1	4
319.4	5
319.6	20
319.6	40
319.8	12
319.9	39
320.2	2
320.2	28
320.4	6
320.7	3
322.1	34
322.7	49
322.8	7
323	24
323.7	32
324.2	17
325	13
325.3	9
325.3	42
325.3	43
325.6	47
327.5	38
327.8	26
328	45
328.1	46
328.1	48
328.2	25
328.6	15
328.7	0
328.8	18
329	31
329.1	29
329.5	14
330.8	10
331.7	33
332	8
332.6	22
332.9	11
332.9	44
333.4	1
335	4
335	23
335.2	5
335.6	35
336.2	19
337.1	32
337.6	21
337.8	16
338	30
338	39
338.6	12
338.7	37
339.4	6
339.5	13
339.5	36
340.3	7
340.3	20
340.3	24
340.3	41
340.4	14
340.5	9
340.8	2
341	28
341.4	49
343.1	47
343.5	3
344.4	48
344.8	34
344.8	40
345.2	43
345.3	38
345.4	42
345.6	27
345.7	17
347.1	0
348.4	26
348.8	46
349.2	45
349.3	24
350	4
350.3	10
350.6	15
350.7	33
350.8	25
350.9	9
352.5	18
352.5	44
353	11
353.7	30
354	31
354.2	19
354.5	14
354.5	29
355.1	8
357.1	28
358.3	35
359.2	48
359.3	16
359.6	39
359.9	5
360.4	12
360.5	36
360.7	23
360.7	32
360.7	43
360.7	47
360.7	49
361.1	20
361.1	41
361.2	37
361.2	40
361.3	7
361.6	21
361.9	1
363.2	2
364.1	6
365.4	27
365.4	34
365.7	13
365.8	0
365.9	42
366.1	3
366.3	17
367.1	9
367.4	25
368.8	26
369.1	38
370	46
370.3	4
370.5	45
370.9	22
371.5	40
371.6	43
372.3	18
372.3	33
373	15
373.4	10
373.6	11
373.7	23
374.3	41
375.1	24
375.8	29
376.2	19
377.8	48
378.1	44
378.9	14
379.5	7
379.6	28
379.7	21
379.8	47
379.9	35
380.1	32
380.2	36
380.3	31
382	2
382.1	37
382.9	20
383	5
383.1	49
383.2	39
383.3	30
383.4	1
383.6	6
384.2	3
384.4	17
385	8
385.4	13
385.8	27
386.3	12
386.4	0
387.4	42
387.5	9
387.6	25
387.9	16
388.4	33
388.6	4
389	41
389.6	34
390.6	10
390.6	26
391.1	43
391.9	11
392	44
392.1	38
392.2	45
392.7	15
392.7	17
392.9	46
393.3	19
393.3	22
393.5	29
393.6	5
393.6	40
393.7	18
395.5	48
396	35
397.2	36
397.3	23
398.2	28
398.3	20
398.4	14
398.7	37
399	32
399.8	7
399.8	41
400.1	31
401.2	6
401.9	49
402.1	8
402.3	1
402.3	21
403	47
403.1	39
403.6	3
404.7	16
404.9	13
406.8	24
407.1	27
407.1	42
407.5	30
407.6	12
409	36
409.1	2
410.5	25
410.6	26
411	0
411.5	33
411.6	29
411.9	4
411.9	46
412	40
412	45
412.1	44
412.2	15
412.6	10
412.9	34
413.1	5
413.2	19
415.1	35
415.9	38
416.3	28
416.4	43
416.7	1
417.4	11
417.8	48
417.9	22
418	37
418.8	23
419	9
419.5	18
420.6	8
420.6	20
420.7	3
421.2	7
421.3	31
421.3	49
422	39
